BARRIO,PERIMETRO,AREA,COMUNA,LONGITUDE,LATITUDE,GEOJSON
CHACARITA,7725.69522770465,3118100.972396454,15,-58.4518020861319,-34.5880647105625,"{""type"":""MultiPolygon"",""coordinates"":[[[[-58.45282,-34.59599],[-58.45366,-34.59656],[-58.45377,-34.59663],[-58.45382,-34.59667],[-58.45479,-34.59735],[-58.45548,-34.59783],[-58.45592,-34.5977],[-58.45601,-34.59767],[-58.45606,-34.59765],[-58.45624,-34.59759],[-58.45649,-34.5975],[-58.45707,-34.5973],[-58.45761,-34.59712],[-58.45783,-34.59704],[-58.45793,-34.597],[-58.45794,-34.597],[-58.45794,-34.597],[-58.45803,-34.59698],[-58.45825,-34.59693],[-58.45921,-34.59669],[-58.45928,-34.59668],[-58.46077,-34.59659],[-58.46101,-34.59658],[-58.4615,-34.59655],[-58.4615,-34.59655],[-58.46232,-34.59651],[-58.46248,-34.5965],[-58.46252,-34.5965],[-58.46377,-34.59643],[-58.46386,-34.59643],[-58.46461,-34.59648],[-58.46516,-34.59658],[-58.46516,-34.59658],[-58.46527,-34.5966],[-58.46534,-34.59661],[-58.46545,-34.59662],[-58.46554,-34.59665],[-58.46562,-34.5967],[-58.46558,-34.59656],[-58.46555,-34.59648],[-58.46551,-34.59634],[-58.46545,-34.59615],[-58.4652,-34.59534],[-58.46507,-34.5949],[-58.46483,-34.59404],[-58.46445,-34.59279],[-58.46438,-34.59255],[-58.46441,-34.59247],[-58.46503,-34.59194],[-58.46588,-34.59121],[-58.46605,-34.59109],[-58.46639,-34.59086],[-58.46653,-34.59077],[-58.46659,-34.59074],[-58.46683,-34.59059],[-58.46578,-34.5896],[-58.46453,-34.58842],[-58.46307,-34.58706],[-58.46298,-34.58698],[-58.46195,-34.58611],[-58.46187,-34.58604],[-58.46146,-34.58583],[-58.46038,-34.58553],[-58.46041,-34.5854],[-58.46045,-34.58529],[-58.46043,-34.5852],[-58.46047,-34.58504],[-58.46054,-34.58494],[-58.46053,-34.58405],[-58.46053,-34.58295],[-58.46053,-34.58185],[-58.46053,-34.58077],[-58.46053,-34.57967],[-58.46053,-34.57829],[-58.46052,-34.57829],[-58.46022,-34.5783],[-58.4602,-34.5783],[-58.4601,-34.5783],[-58.45978,-34.57831],[-58.4597,-34.57832],[-58.45854,-34.57839],[-58.45776,-34.57844],[-58.45774,-34.57844],[-58.45734,-34.57855],[-58.45716,-34.57859],[-58.45715,-34.5786],[-58.45597,-34.57892],[-58.4554,-34.57907],[-58.45486,-34.57924],[-58.45353,-34.57967],[-58.45302,-34.57983],[-58.45219,-34.5801],[-58.45214,-34.58012],[-58.45202,-34.58015],[-58.45125,-34.5804],[-58.45102,-34.58048],[-58.45101,-34.58048],[-58.45095,-34.5805],[-58.45052,-34.58067],[-58.45,-34.58088],[-58.44967,-34.58101],[-58.4496,-34.58104],[-58.44944,-34.5811],[-58.44919,-34.58119],[-58.44846,-34.58146],[-58.44839,-34.58148],[-58.44833,-34.58151],[-58.44829,-34.58152],[-58.44828,-34.58152],[-58.44828,-34.58153],[-58.44805,-34.58162],[-58.44709,-34.58203],[-58.44618,-34.58243],[-58.44579,-34.5826],[-58.44464,-34.58309],[-58.44447,-34.58316],[-58.44445,-34.58317],[-58.44441,-34.58319],[-58.4444,-34.58319],[-58.4444,-34.58319],[-58.44479,-34.58451],[-58.44459,-34.58467],[-58.44348,-34.5854],[-58.44243,-34.5861],[-58.4414,-34.58678],[-58.44109,-34.58698],[-58.44016,-34.5876],[-58.43939,-34.58811],[-58.43861,-34.58862],[-58.43855,-34.58866],[-58.43854,-34.58867],[-58.43854,-34.58867],[-58.43858,-34.58869],[-58.43864,-34.58872],[-58.43867,-34.58873],[-58.4387,-34.58875],[-58.43873,-34.58876],[-58.43876,-34.58877],[-58.43876,-34.58877],[-58.43878,-34.58879],[-58.43881,-34.5888],[-58.43884,-34.58881],[-58.43887,-34.58883],[-58.4389,-34.58884],[-58.43893,-34.58885],[-58.43896,-34.58887],[-58.43898,-34.58888],[-58.43901,-34.58889],[-58.43904,-34.58891],[-58.43907,-34.58892],[-58.4391,-34.58893],[-58.43913,-34.58895],[-58.43916,-34.58896],[-58.43918,-34.58897],[-58.43921,-34.58899],[-58.43924,-34.589],[-58.43927,-34.58901],[-58.4393,-34.58903],[-58.43933,-34.58904],[-58.43935,-34.58905],[-58.43938,-34.58907],[-58.43941,-34.58908],[-58.43944,-34.58909],[-58.43947,-34.58911],[-58.4395,-34.58912],[-58.43952,-34.58913],[-58.43955,-34.58915],[-58.43958,-34.58916],[-58.43961,-34.58918],[-58.43964,-34.58919],[-58.43967,-34.5892],[-58.43969,-34.58922],[-58.43972,-34.58923],[-58.43975,-34.58924],[-58.43978,-34.58926],[-58.43981,-34.58927],[-58.43984,-34.58928],[-58.43986,-34.5893],[-58.43989,-34.58931],[-58.43992,-34.58932],[-58.43995,-34.58934],[-58.43998,-34.58935],[-58.44,-34.58936],[-58.44003,-34.58938],[-58.44006,-34.58939],[-58.44009,-34.58941],[-58.44012,-34.58942],[-58.44015,-34.58943],[-58.44017,-34.58945],[-58.4402,-34.58946],[-58.44023,-34.58947],[-58.44026,-34.58949],[-58.44029,-34.5895],[-58.44032,-34.58951],[-58.44034,-34.58953],[-58.44037,-34.58954],[-58.4404,-34.58955],[-58.44043,-34.58957],[-58.44046,-34.58958],[-58.44049,-34.5896],[-58.44051,-34.58961],[-58.44054,-34.58962],[-58.44057,-34.58964],[-58.4406,-34.58965],[-58.44063,-34.58966],[-58.44066,-34.58968],[-58.44068,-34.58969],[-58.44071,-34.5897],[-58.44074,-34.58972],[-58.44077,-34.58973],[-58.4408,-34.58974],[-58.44083,-34.58976],[-58.44085,-34.58977],[-58.44088,-34.58978],[-58.44091,-34.5898],[-58.44094,-34.58981],[-58.44097,-34.58982],[-58.441,-34.58984],[-58.44102,-34.58985],[-58.44105,-34.58987],[-58.44108,-34.58988],[-58.4411,-34.58989],[-58.4411,-34.58989],[-58.44111,-34.58989],[-58.44114,-34.58991],[-58.44117,-34.58992],[-58.44117,-34.58992],[-58.44119,-34.58993],[-58.44122,-34.58995],[-58.44125,-34.58996],[-58.44128,-34.58997],[-58.44131,-34.58999],[-58.44134,-34.59],[-58.44136,-34.59002],[-58.44139,-34.59003],[-58.44142,-34.59004],[-58.44145,-34.59006],[-58.4415,-34.59008],[-58.44152,-34.59009],[-58.44155,-34.59011],[-58.44158,-34.59012],[-58.44161,-34.59013],[-58.44164,-34.59015],[-58.44166,-34.59016],[-58.44169,-34.59017],[-58.44172,-34.59019],[-58.44175,-34.5902],[-58.44178,-34.59022],[-58.44181,-34.59023],[-58.44183,-34.59024],[-58.44186,-34.59026],[-58.44189,-34.59027],[-58.44192,-34.59028],[-58.44195,-34.5903],[-58.44197,-34.59031],[-58.442,-34.59032],[-58.44203,-34.59034],[-58.44206,-34.59035],[-58.44209,-34.59037],[-58.44212,-34.59038],[-58.44214,-34.59039],[-58.44217,-34.59041],[-58.4422,-34.59042],[-58.44223,-34.59043],[-58.44226,-34.59045],[-58.44229,-34.59046],[-58.44231,-34.59047],[-58.44234,-34.59049],[-58.44237,-34.5905],[-58.4424,-34.59052],[-58.44243,-34.59053],[-58.44245,-34.59054],[-58.44248,-34.59056],[-58.44251,-34.59057],[-58.44254,-34.59058],[-58.44257,-34.5906],[-58.4426,-34.59061],[-58.44262,-34.59062],[-58.44265,-34.59064],[-58.44268,-34.59065],[-58.44271,-34.59066],[-58.44274,-34.59068],[-58.44277,-34.59069],[-58.44279,-34.59071],[-58.44282,-34.59072],[-58.44285,-34.59073],[-58.44288,-34.59075],[-58.44291,-34.59076],[-58.44294,-34.59077],[-58.44296,-34.59079],[-58.44299,-34.5908],[-58.44302,-34.59081],[-58.44305,-34.59083],[-58.44308,-34.59084],[-58.44311,-34.59086],[-58.44313,-34.59087],[-58.44316,-34.59088],[-58.44319,-34.5909],[-58.44322,-34.59091],[-58.44325,-34.59092],[-58.44327,-34.59094],[-58.4433,-34.59095],[-58.44333,-34.59096],[-58.44336,-34.59098],[-58.44339,-34.59099],[-58.44342,-34.591],[-58.44344,-34.59102],[-58.44347,-34.59103],[-58.4435,-34.59105],[-58.44353,-34.59106],[-58.44356,-34.59107],[-58.44357,-34.59108],[-58.44359,-34.59109],[-58.44361,-34.5911],[-58.44364,-34.59111],[-58.44367,-34.59113],[-58.4437,-34.59114],[-58.44373,-34.59115],[-58.44376,-34.59117],[-58.44378,-34.59118],[-58.44381,-34.59119],[-58.44384,-34.59121],[-58.44387,-34.59122],[-58.4439,-34.59124],[-58.44393,-34.59125],[-58.44395,-34.59126],[-58.44398,-34.59128],[-58.44401,-34.59129],[-58.44404,-34.5913],[-58.44407,-34.59132],[-58.4441,-34.59133],[-58.44412,-34.59134],[-58.44415,-34.59136],[-58.44418,-34.59137],[-58.44421,-34.59138],[-58.44424,-34.5914],[-58.44426,-34.59141],[-58.44429,-34.59143],[-58.44432,-34.59144],[-58.44435,-34.59145],[-58.44438,-34.59147],[-58.44441,-34.59148],[-58.44443,-34.59149],[-58.44446,-34.59151],[-58.44449,-34.59152],[-58.44452,-34.59153],[-58.44455,-34.59155],[-58.44458,-34.59156],[-58.4446,-34.59157],[-58.44463,-34.59159],[-58.44466,-34.5916],[-58.44469,-34.59162],[-58.44472,-34.59163],[-58.44475,-34.59164],[-58.44477,-34.59166],[-58.4448,-34.59167],[-58.44483,-34.59168],[-58.44486,-34.5917],[-58.44489,-34.59171],[-58.44492,-34.59172],[-58.44494,-34.59174],[-58.44497,-34.59175],[-58.445,-34.59176],[-58.44503,-34.59178],[-58.44506,-34.59179],[-58.44508,-34.59181],[-58.44511,-34.59182],[-58.44514,-34.59183],[-58.44517,-34.59185],[-58.4452,-34.59186],[-58.44523,-34.59187],[-58.44525,-34.59189],[-58.44528,-34.5919],[-58.44531,-34.59191],[-58.44534,-34.59193],[-58.44537,-34.59194],[-58.4454,-34.59195],[-58.44542,-34.59197],[-58.44545,-34.59198],[-58.44548,-34.592],[-58.44551,-34.59201],[-58.44554,-34.59202],[-58.44557,-34.59204],[-58.44559,-34.59205],[-58.44562,-34.59206],[-58.44565,-34.59208],[-58.44568,-34.59209],[-58.44568,-34.59209],[-58.44571,-34.5921],[-58.44574,-34.59212],[-58.44576,-34.59213],[-58.44579,-34.59214],[-58.44582,-34.59216],[-58.44585,-34.59217],[-58.44588,-34.59218],[-58.44591,-34.5922],[-58.44593,-34.59221],[-58.44596,-34.59223],[-58.44599,-34.59224],[-58.44602,-34.59225],[-58.44605,-34.59227],[-58.44607,-34.59228],[-58.44608,-34.59228],[-58.4461,-34.59229],[-58.44613,-34.59231],[-58.44616,-34.59232],[-58.44619,-34.59233],[-58.44622,-34.59235],[-58.44625,-34.59236],[-58.44627,-34.59237],[-58.4463,-34.59239],[-58.44633,-34.5924],[-58.44636,-34.59241],[-58.44639,-34.59243],[-58.44642,-34.59244],[-58.44644,-34.59246],[-58.44647,-34.59247],[-58.4465,-34.59248],[-58.44653,-34.5925],[-58.44656,-34.59251],[-58.44658,-34.59252],[-58.44661,-34.59254],[-58.44664,-34.59255],[-58.44667,-34.59256],[-58.44667,-34.59256],[-58.4467,-34.59258],[-58.44673,-34.59259],[-58.44675,-34.5926],[-58.44678,-34.59262],[-58.44681,-34.59263],[-58.44684,-34.59265],[-58.44687,-34.59266],[-58.4469,-34.59267],[-58.44692,-34.59269],[-58.44695,-34.5927],[-58.44698,-34.59271],[-58.44701,-34.59273],[-58.44704,-34.59274],[-58.44707,-34.59275],[-58.44709,-34.59277],[-58.44712,-34.59278],[-58.44715,-34.59279],[-58.44718,-34.59281],[-58.44721,-34.59282],[-58.44724,-34.59284],[-58.44726,-34.59285],[-58.44729,-34.59286],[-58.44732,-34.59288],[-58.44735,-34.59289],[-58.44738,-34.5929],[-58.44741,-34.59292],[-58.44743,-34.59293],[-58.44746,-34.59294],[-58.44749,-34.59296],[-58.44752,-34.59297],[-58.44755,-34.59298],[-58.44758,-34.593],[-58.4476,-34.59301],[-58.44763,-34.59302],[-58.44766,-34.59304],[-58.44769,-34.59305],[-58.44772,-34.59307],[-58.44775,-34.59308],[-58.44777,-34.59309],[-58.4478,-34.59311],[-58.44783,-34.59312],[-58.44786,-34.59313],[-58.44789,-34.59315],[-58.44792,-34.59316],[-58.44794,-34.59317],[-58.44797,-34.59319],[-58.448,-34.5932],[-58.44803,-34.59322],[-58.44806,-34.59322],[-58.44808,-34.59324],[-58.44811,-34.59325],[-58.44814,-34.59327],[-58.44817,-34.59328],[-58.4482,-34.59329],[-58.44822,-34.59331],[-58.44825,-34.59332],[-58.44828,-34.59333],[-58.44831,-34.59335],[-58.44831,-34.59335],[-58.44834,-34.59336],[-58.44837,-34.59338],[-58.44839,-34.59339],[-58.44842,-34.5934],[-58.44845,-34.59342],[-58.44848,-34.59343],[-58.44851,-34.59344],[-58.44853,-34.59346],[-58.44856,-34.59347],[-58.44859,-34.59349],[-58.44862,-34.5935],[-58.44865,-34.59351],[-58.44867,-34.59353],[-58.4487,-34.59354],[-58.44873,-34.59355],[-58.44876,-34.59357],[-58.44879,-34.59358],[-58.44882,-34.5936],[-58.44884,-34.59361],[-58.44887,-34.59362],[-58.4489,-34.59364],[-58.44893,-34.59365],[-58.44896,-34.59366],[-58.44898,-34.59368],[-58.44901,-34.59369],[-58.44904,-34.59371],[-58.44907,-34.59372],[-58.4491,-34.59373],[-58.44913,-34.59375],[-58.44915,-34.59376],[-58.44918,-34.59377],[-58.44921,-34.59379],[-58.44924,-34.5938],[-58.44927,-34.59382],[-58.44929,-34.59383],[-58.44932,-34.59384],[-58.44935,-34.59386],[-58.44938,-34.59387],[-58.44941,-34.59388],[-58.44943,-34.5939],[-58.44946,-34.59391],[-58.44949,-34.59393],[-58.44952,-34.59394],[-58.44955,-34.59395],[-58.44958,-34.59397],[-58.4496,-34.59398],[-58.44963,-34.59399],[-58.44966,-34.59401],[-58.44969,-34.59402],[-58.44972,-34.59403],[-58.44975,-34.59405],[-58.44977,-34.59406],[-58.4498,-34.59407],[-58.44983,-34.59409],[-58.44986,-34.5941],[-58.44989,-34.59411],[-58.44992,-34.59413],[-58.44995,-34.59414],[-58.44998,-34.59415],[-58.45,-34.59416],[-58.45003,-34.59418],[-58.45006,-34.59419],[-58.45009,-34.5942],[-58.45009,-34.5942],[-58.45012,-34.59421],[-58.45015,-34.59422],[-58.45018,-34.59423],[-58.45021,-34.59424],[-58.45024,-34.59426],[-58.45024,-34.59426],[-58.45027,-34.59427],[-58.4503,-34.59428],[-58.45033,-34.59429],[-58.45036,-34.5943],[-58.45039,-34.59431],[-58.45042,-34.59432],[-58.45045,-34.59433],[-58.45048,-34.59434],[-58.45051,-34.59435],[-58.45055,-34.59435],[-58.4506,-34.5944],[-58.45063,-34.59442],[-58.45096,-34.59466],[-58.4517,-34.59521],[-58.45189,-34.59534],[-58.45208,-34.59548],[-58.45261,-34.59584],[-58.45282,-34.59599]]]]}"
